order_number,order_date,serial_number,product_name,item_type,registration_no
6425,31-12-2025,MS2512222B3258,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9499243
6425,31-12-2025,MS2512222B2733,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9499243
6425,31-12-2025,MS2512222B2789,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9499243
6425,31-12-2025,MS2512222B3257,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9499243
6425,31-12-2025,MS2512222B2791,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9499243
6425,31-12-2025,MS2512222B2800,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9499243
6425,31-12-2025,0_119116125C03287,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG25-9499243
6427,31-12-2025,MS2512222B2731,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9498746
6427,31-12-2025,MS2512222B2787,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9498746
6427,31-12-2025,MS2512222B3259,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9498746
6427,31-12-2025,MS2512222B3242,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9498746
6427,31-12-2025,MS2512222B2741,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9498746
6427,31-12-2025,MS2512222B2782,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9498746
6428,31-12-2025,MS2512222B2714,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8483975
6428,31-12-2025,MS2512222B2593,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8483975
6428,31-12-2025,MS2512222B3284,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8483975
6428,31-12-2025,MS2512222B2763,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8483975
6428,31-12-2025,MS2512222B3285,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8483975
6428,31-12-2025,MS2512222B1148,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8483975
6428,31-12-2025,1.19116E+14,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8483975
6429,02-01-2026,0_119116126101321,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9489325
6431,03-01-2026,WS11259058311577,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9490149
6431,03-01-2026,WS11259058311660,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9490149
6431,03-01-2026,WS11259058311586,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9490149
6431,03-01-2026,WS11259058311555,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9490149
6431,03-01-2026,WS11259058311665,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9490149
6431,03-01-2026,WS11259058311575,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9490149
6432,02-01-2026,WS11259058311486,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9489481
6432,02-01-2026,WS11259058311649,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9489481
6432,02-01-2026,WS11259058311651,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9489481
6432,02-01-2026,WS11259058311583,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9489481
6432,02-01-2026,WS11259058311646,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9489481
6432,02-01-2026,WS11259058311659,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9489481
6435,24-01-2026,WS12259059834742,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9500366
6435,24-01-2026,WS12259059834776,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9500366
6435,24-01-2026,WS12259059834782,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9500366
6435,24-01-2026,WS12259059834781,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9500366
6436,18-02-2026,WS02269064130536,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9500694
6436,18-02-2026,WS02269064130575,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9500694
6436,18-02-2026,WS02269064130593,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9500694
6436,18-02-2026,WS02269064130596,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9500694
6436,18-02-2026,WS02269064130572,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9500694
6436,18-02-2026,WS02269064130579,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9500694
6436,18-02-2026,119116125C03619,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG25-9500694
6438,05-01-2026,WS12259059082980,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9506914
6438,05-01-2026,WS12259059152313,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9506914
6438,05-01-2026,WS12259059152331,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9506914
6438,05-01-2026,WS12259059152310,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9506914
6438,05-01-2026,WS12259059152335,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9506914
6438,05-01-2026,WS12259059152311,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9506914
6438,05-01-2026,0_119116125C03623,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9506914
6440,03-01-2026,WS11259057199939,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508517
6440,03-01-2026,WS11259057199932,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508517
6440,03-01-2026,WS11259057199937,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508517
6440,03-01-2026,WS11259057199858,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508517
6440,03-01-2026,WS11259057199935,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508517
6440,03-01-2026,WS11259057199957,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508517
6442,03-01-2026,WS12259059161768,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508548
6442,03-01-2026,WS11259057199971,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508548
6442,03-01-2026,WS12259059161757,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508548
6442,03-01-2026,WS11259057199968,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508548
6442,03-01-2026,WS11259057199926,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508548
6442,03-01-2026,WS11259057199978,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508548
6443,12-01-2026,0_119116126101467#0_W0VS332S5990140,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9508700
6443,12-01-2026,WS12259059834347,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508700
6443,12-01-2026,WS12259059834524,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508700
6443,12-01-2026,WS12259059699144,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508700
6443,12-01-2026,WS12259059699170,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508700
6443,12-01-2026,WS12259059699164,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508700
6443,12-01-2026,WS12259059699149,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9508700
6447,01-01-2026,MS2512222B3255,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516107
6447,01-01-2026,MS2512222B2772,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516107
6447,01-01-2026,MS2512222B2720,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516107
6447,01-01-2026,MS2512222B2594,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516107
6447,01-01-2026,MS2512222B2992,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516107
6447,01-01-2026,MS2512222B2529,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516107
6449,01-01-2026,WS11259057267457,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9512125
6449,01-01-2026,WS11259057267429,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9512125
6449,01-01-2026,WS11259057267483,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9512125
6449,01-01-2026,WS11259057267475,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9512125
6449,01-01-2026,WS11259058311573,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9512125
6450,01-01-2026,MS2512221A1402,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9513813
6450,01-01-2026,MS2512221A5093,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9513813
6450,01-01-2026,ms2512231b2531,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9513813
6450,01-01-2026,ms2512231b2265,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9513813
6450,01-01-2026,ms2512231b2502,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9513813
6450,01-01-2026,MS2512221A2691,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9513813
6450,01-01-2026,1.19116E+14,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9513813
6450,01-01-2026,W0VS332S59G0414,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9513813
6453,01-01-2026,MS2512222B2615,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9514149
6453,01-01-2026,MS2512222B2933,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9514149
6453,01-01-2026,MS2512222B1865,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9514149
6453,01-01-2026,MS2512222B2696,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9514149
6453,01-01-2026,MS2512222B3063,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9514149
6453,01-01-2026,ms2508101b2685,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9514149
6453,01-01-2026,0_119116125C04489,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG26-9514149
6462,10-01-2026,MS2601061B4478,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9632182
6462,10-01-2026,ms2601061b5352,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9632182
6462,10-01-2026,ms2601061b5345,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9632182
6462,10-01-2026,MS2601061B5270,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9632182
6462,10-01-2026,MS2601061B5269,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9632182
6462,10-01-2026,MS2601071B0018,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9632182
6462,10-01-2026,1.19116E+14,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG26-9632182
6464,01-01-2026,MS2510202C5197,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516665
6464,01-01-2026,MS2510202C5191,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516665
6464,01-01-2026,MS2510202C5188,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516665
6464,01-01-2026,MS2510202C3318,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516665
6464,01-01-2026,MS2510202C5151,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516665
6464,01-01-2026,119116125C04472,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516665
6464,01-01-2026,MS2510202C2864,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9516665
6465,29-12-2025,AS2511132A3289,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-9480044
6465,29-12-2025,AS2511132A3490,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-9480044
6465,29-12-2025,AS2511132A3537,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-9480044
6465,29-12-2025,AS2512182C4357,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-9480044
6465,29-12-2025,AS2511132A3421,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-9480044
6465,29-12-2025,119116125C03585,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-9480044
6473,05-01-2026,0_119116125C03552,SOLAR YAAN 3.3 KW,Inverter,NP-GJMG25-9084777
6473,05-01-2026,WS12259059297352,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9084777
6473,05-01-2026,WS12259059297356,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9084777
6473,05-01-2026,WS12259059297357,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9084777
6473,05-01-2026,WS12259059297358,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9084777
6473,05-01-2026,WS12259059297362,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9084777
6473,05-01-2026,WS12259059297280,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9084777
6476,02-01-2026,WS12259059896137,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9525680
6476,02-01-2026,WS12259059896213,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9525680
6476,02-01-2026,WS12259059896106,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9525680
6476,02-01-2026,WS12259059834566,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9525680
6476,02-01-2026,WS12259059834561,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9525680
6476,02-01-2026,WS12259059834559,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9525680
6476,02-01-2026,B0VS332058FA486,WAAREE 3.3 KW,Inverter,NP-GJUG26-9525680
6478,03-01-2026,MS2511292C3736,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA26-9548525
6478,03-01-2026,MS2511292C3761,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA26-9548525
6478,03-01-2026,MS2511292C3741,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA26-9548525
6478,03-01-2026,MS2511292C3374,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA26-9548525
6478,03-01-2026,MS2511292C3724,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA26-9548525
6478,03-01-2026,MS2511292C3717,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA26-9548525
6478,03-01-2026,1.19116E+14,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA26-9548525
6489,05-01-2026,WS12259059834789,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9559159
6489,05-01-2026,WS12259059834691,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9559159
6489,05-01-2026,WS12259059834784,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9559159
6489,05-01-2026,WS12259059896455,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9559159
6489,05-01-2026,WS12259059834684,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9559159
6489,05-01-2026,WS12259059834734,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9559159
6489,05-01-2026,1.19116E+14,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9559159
6495,02-02-2026,MS2512222B3089,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9803723
6495,02-02-2026,MS2512222B2576,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9803723
6495,02-02-2026,MS2512222B3086,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9803723
6495,02-02-2026,MS2512222B2669,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9803723
6495,02-02-2026,MS2512222B3036,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9803723
6495,02-02-2026,MS2512222B3558,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9803723
6495,02-02-2026,119116126B00586,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9803723
6510,18-02-2026,WS02269064130573,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9560832/05-01-2026
6510,18-02-2026,WS02269064130576,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9560832/05-01-2026
6510,18-02-2026,WS02269064130569,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9560832/05-01-2026
6510,18-02-2026,WS02269064130591,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9560832/05-01-2026
6510,18-02-2026,WS02269064130585,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9560832/05-01-2026
6510,18-02-2026,WS02269064130589,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9560832/05-01-2026
6510,18-02-2026,119116126B02032,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG26-9560832/05-01-2026
6511,06-01-2026,0_119116126101439,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG26-9555568
6511,06-01-2026,AS2512162C2781,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG26-9555568
6511,06-01-2026,AS2062162C1079,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG26-9555568
6511,06-01-2026,AS2512162C2107,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG26-9555568
6511,06-01-2026,AS2512162C2061,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG26-9555568
6511,06-01-2026,AS2512162C1985,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG26-9555568
6511,06-01-2026,AS2512162C2032,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG26-9555568
6512,06-01-2026,0_119116126100549,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG26-9551629
6512,06-01-2026,WS12259060634111,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJUG26-9551629
6512,06-01-2026,WS12259060633802,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJUG26-9551629
6512,06-01-2026,WS12259060633960,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJUG26-9551629
6512,06-01-2026,WS12259060633903,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJUG26-9551629
6512,06-01-2026,WS12259060633962,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJUG26-9551629
6512,06-01-2026,WS12259060633957,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJUG26-9551629
6516,06-01-2026,WS11259057267443,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-337581
6516,06-01-2026,WS11259057267417,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-337581
6516,06-01-2026,WS11259057267404,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-337581
6516,06-01-2026,WS11259057267413,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-337581
6516,06-01-2026,WS11259057267450,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-337581
6516,06-01-2026,119116125C02557,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-337581
6516,06-01-2026,WS11259057267409,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-337581
6517,06-01-2026,AS2512162C2156,ADANI DCR TOPCON 610 WP,Solar Panel,NP-GJUG26-9583022
6517,06-01-2026,AS2512162C2097,ADANI DCR TOPCON 610 WP,Solar Panel,NP-GJUG26-9583022
6517,06-01-2026,AS2512162C2118,ADANI DCR TOPCON 610 WP,Solar Panel,NP-GJUG26-9583022
6517,06-01-2026,1.19116E+14,ADANI DCR TOPCON 610 WP,Solar Panel,NP-GJUG26-9583022
6517,06-01-2026,AS2512162C2125,ADANI DCR TOPCON 610 WP,Solar Panel,NP-GJUG26-9583022
6517,06-01-2026,AS2512162C1945,ADANI DCR TOPCON 610 WP,Solar Panel,NP-GJUG26-9583022
6517,06-01-2026,AS2512162C1961,ADANI DCR TOPCON 610 WP,Solar Panel,NP-GJUG26-9583022
6518,07-01-2026,RSCB1M0191225003218,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9579487
6518,07-01-2026,RSCB1M0191225003255,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9579487
6518,07-01-2026,RSCB1M0191225003264,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9579487
6518,07-01-2026,RSCB1M0191225003290,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9579487
6518,07-01-2026,RSCB1M0191225003295,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9579487
6518,07-01-2026,RSCB1M0191225003150,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9579487
6518,07-01-2026,0_119116125C03826,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG26-9579487
6534,08-01-2026,MS2512051B3132,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9610989
6534,08-01-2026,MS2512051B3185,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9610989
6534,08-01-2026,MS2512051B3238,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9610989
6534,08-01-2026,MS2512051B3242,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9610989
6534,08-01-2026,MS2512051B3301,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9610989
6534,08-01-2026,MS2512051B3262,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9610989
6534,08-01-2026,88781112,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9610989
6535,08-01-2026,ms2512051b3176,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-961078
6535,08-01-2026,ms2512051b3162,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-961078
6535,08-01-2026,ms2512051b3254,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-961078
6535,08-01-2026,ms2512051b3163,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-961078
6535,08-01-2026,ms2512051b3194,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-961078
6535,08-01-2026,ms2512051b3315,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-961078
6535,08-01-2026,0_119116126102669,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG26-961078
6537,09-01-2026,0_119116125C03621,SOLAR YAAN 3.3 KW,Inverter,NP-GJMG26-9612666
6537,09-01-2026,WS12259059297363,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG26-9612666
6537,09-01-2026,WS11259057200011,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG26-9612666
6537,09-01-2026,WS11259057199995,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG26-9612666
6537,09-01-2026,WS11259057199825,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG26-9612666
6537,09-01-2026,WS11259057199844,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG26-9612666
6537,09-01-2026,WS11259057199824,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG26-9612666
6538,09-01-2026,0_119116125C03654,SOLAR YAAN 3.3 KW,Inverter,NP-GJMG25-9503396
6538,09-01-2026,WS12259059297335,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9503396
6538,09-01-2026,WS12259059297019,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9503396
6538,09-01-2026,WS12259059297353,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9503396
6538,09-01-2026,WS12259059297028,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9503396
6538,09-01-2026,WS12259059297384,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9503396
6538,09-01-2026,WS12259059297395,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJMG25-9503396
6540,09-01-2026,WS12259059896297,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9618058
6540,09-01-2026,WS12259059896274,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9618058
6540,09-01-2026,WS12259059896284,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9618058
6540,09-01-2026,WS12259059833173,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9618058
6540,09-01-2026,WS12259059896275,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9618058
6540,09-01-2026,WS12259059834801,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9618058
6540,09-01-2026,1.19116E+14,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG26-9618058
6550,11-01-2026,RSCB1M0100126003591,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9634516
6550,11-01-2026,RSCB1M0100126003597,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9634516
6550,11-01-2026,RSCB1M0100126003526,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9634516
6550,11-01-2026,RSCB1M0100126003617,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9634516
6550,11-01-2026,RSCB1M0100126003601,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9634516
6550,11-01-2026,RSCB1M0100126003592,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9634516
6550,11-01-2026,1.19116E+14,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG26-9634516
6550,11-01-2026,RSCB1M0100126003617,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9634516
6550,11-01-2026,RSCB1M0100126003601,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG26-9634516
